"subject" "feat" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroMag-std()" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tGravityAccMag-mean()" "tGravityAccMag-std()"
24 "WALKING" -0.340441401810345 -0.31334074317069 -0.282377320382759 -0.3196193795 -0.32059919362069 -0.306593118151724 -0.308247568882759 -0.28825433337069 -0.293228953672414 -0.306015195955172 -0.309015993396552 -0.305361035194828 -0.280358776387931 -0.282678353177586 -0.272083706356897 -0.291738034401724 -0.296014472252759 -0.30465072022069 -0.299268611241379 -0.293165508515517 -0.311910548551724 -0.288215377631207 -0.331509190203448 -0.315941860168966 -0.311639420784483 -0.299658141306897 -0.331785876086207 -0.309609281424138 -0.329376705204483 -0.311526341658621 -0.27602349242931 -0.298378255741379 -0.291490195301724 -0.302669989365517 -0.290818686344828 -0.302961121624138 -0.342194688 -0.318446879603448 -0.319698931051724 -0.305160939065517 -0.313825691848276 -0.317036006586207 -0.325846737413793 -0.30816178532069 -0.342067735115517 -0.335007408598276 -0.327967948517241 -0.327658186189655 -0.311391782622414 -0.328925244718966 -0.339176946465517 -0.278331238258621 -0.266573755955172 -0.327299863603448 -0.300319867586207 -0.354432034060345 -0.304721505931034 -0.2869117275 -0.311025497494828 -0.318181356972414 -0.321089601660345 -0.319434429637931 -0.31378094812069 -0.30103799722069 -0.323889980753448 -0.323861381432759 -0.313697566624138 -0.301260394068966 -0.324068208393103 -0.2744558195 -0.283107555289655 -0.313844470391379 -0.309877204931034 -0.3384153945 -0.331068488706897 -0.318844921741379 -0.325090765137931 -0.277202637117241 -0.279028535353448
24 "WALKING_UPSTAIRS" -0.392399105322034 -0.400724660067797 -0.398233486898305 -0.363419345847458 -0.368845999152542 -0.361357391864407 -0.376472078271186 -0.372570720638983 -0.364903751033898 -0.361091665355932 -0.366083899644068 -0.350307768220339 -0.323529661881356 -0.351620936525424 -0.357666129474576 -0.346975435067797 -0.359371626 -0.334617570237288 -0.363091370457627 -0.386446169881356 -0.359278958237288 -0.365331229 -0.362455739689831 -0.378770085966102 -0.333764676151017 -0.309518319186441 -0.313823731786441 -0.359378536947458 -0.333911669220339 -0.369282558627119 -0.359080543283051 -0.349893238830508 -0.35660673159322 -0.309827553508475 -0.298047143769492 -0.33115387920339 -0.358069454508475 -0.341367363559322 -0.334429868745763 -0.323133180811864 -0.268758212355932 -0.269035884528814 -0.298063716164407 -0.30568533679661 -0.321922584716949 -0.333180048176271 -0.345848167959322 -0.330883009389831 -0.308797947745763 -0.325519503718644 -0.336042687559322 -0.301478878237288 -0.305395966220339 -0.296199449559322 -0.308959059777966 -0.312455405032203 -0.286279085761017 -0.294996157779661 -0.354815049928814 -0.359563479411864 -0.353794659610169 -0.359539179893559 -0.386759282469492 -0.355698977576271 -0.354057496932203 -0.325899448576271 -0.298869907491525 -0.370909585440678 -0.36176425090678 -0.313973762525424 -0.330787298116949 -0.347496664862712 -0.335516333876271 -0.344497569174576 -0.337157962362542 -0.343906071345763 -0.35210560119322 -0.314649865711864 -0.291044981484746
24 "WALKING_DOWNSTAIRS" -0.211226220890909 -0.199927050903636 -0.205623228365455 -0.163371708909091 -0.20137289294 -0.2169864638 -0.2132020406 -0.221814571027273 -0.184641787712727 -0.247786312483636 -0.230530610510909 -0.220248299565455 -0.216998387616364 -0.205895506825455 -0.232799675850909 -0.218028757672727 -0.215812467476364 -0.231111622285455 -0.209658980437455 -0.189065431029091 -0.218426410639091 -0.186317302436364 -0.231689159154545 -0.215591253232727 -0.203038390809091 -0.200162993901818 -0.219464681927273 -0.204469331827455 -0.205366642883636 -0.1894514647 -0.241799099881818 -0.224225827665455 -0.19115776332 -0.197576010987273 -0.226224024 -0.229407486181818 -0.177139203054545 -0.2090565047 -0.192305619963636 -0.183864266341818 -0.222118820389636 -0.245656610650909 -0.244374855385455 -0.240565143389091 -0.226202897849091 -0.201204975254545 -0.22866012878 -0.2160313568 -0.231797700781818 -0.212224908970909 -0.205460761682182 -0.216899678852727 -0.230589642552727 -0.250380951514545 -0.206733697603636 -0.234086939509091 -0.222788699109091 -0.210442010656364 -0.185141502469091 -0.210688413545455 -0.215567466316364 -0.211174487340909 -0.218815867001818 -0.218215280236727 -0.191877377834545 -0.208985035398182 -0.240223413007273 -0.230157372236364 -0.241190008509091 -0.268461964861818 -0.233452567674727 -0.22286069616 -0.254265391645455 -0.249657092252727 -0.199643368978182 -0.200582922909091 -0.207885956001818 -0.221764193927273 -0.25146441952
24 "SITTING" -0.562208208092647 -0.554888218988235 -0.555485441423529 -0.599422459514706 -0.579566916966176 -0.586910958858677 -0.568178414794118 -0.591680922164706 -0.580359520691176 -0.598620131279412 -0.557747646367647 -0.542739781930882 -0.600056087005882 -0.606843605587353 -0.585820025955882 -0.584698181232353 -0.60882997775 -0.584765356032353 -0.557677932619265 -0.569195459779412 -0.555566223211765 -0.579132194271765 -0.556202509672059 -0.567833923588235 -0.629502449357353 -0.637708846852941 -0.621057312711765 -0.556151579372059 -0.590688875898235 -0.59280702315 -0.623267289904265 -0.632651457369118 -0.628304140110294 -0.602447933472059 -0.609134397387941 -0.566675065991912 -0.630066332954412 -0.618848474591176 -0.612783515825 -0.630677723805882 -0.649652669376471 -0.643595807969118 -0.639218607647059 -0.630414953675 -0.649653027879147 -0.600613088606926 -0.616955823055882 -0.623379390176471 -0.632258926373529 -0.623654212794118 -0.643084902597059 -0.652376479857353 -0.623874295158824 -0.667282196833824 -0.662829172589853 -0.624680490638235 -0.583715965586765 -0.591226362223529 -0.618653566634559 -0.614266481617647 -0.636953576929559 -0.614603858811765 -0.613739581941177 -0.611437151873529 -0.625114203439706 -0.635697065889706 -0.671053450102941 -0.616079279433824 -0.591881123794118 -0.604707176622059 -0.625284274052941 -0.656758271458823 -0.644648204505147 -0.638845020607353 -0.637090269538235 -0.604716774067647 -0.638459558002647 -0.663834002667647 -0.665701766257353
24 "STANDING" -0.607460393556522 -0.639058473173913 -0.635014612144927 -0.644792430465217 -0.642573771576812 -0.652685863627536 -0.660740567928986 -0.653221325527536 -0.659780895942029 -0.631586669136232 -0.646289628655072 -0.653469927104348 -0.619068032043478 -0.623052149544927 -0.625060350804348 -0.61950184326087 -0.645104392268116 -0.61710796573913 -0.611613086553623 -0.62705170894058 -0.605626793623188 -0.603927795869565 -0.646211885191304 -0.629068525695652 -0.675823510610145 -0.649107883595652 -0.664250827942029 -0.643152339624928 -0.664606850476812 -0.668233893333333 -0.615088268847826 -0.601228836550725 -0.620006231681159 -0.610955967205797 -0.595386942228985 -0.638458433666667 -0.607066952262319 -0.606790514101449 -0.621910462956522 -0.641070094211594 -0.620455191623188 -0.61056527935942 -0.60699994842029 -0.565666553384058 -0.57437758348058 -0.603056847761594 -0.625644779486667 -0.59093222873913 -0.62104878672029 -0.59599593033129 -0.582041046565217 -0.571799191581159 -0.589563213318841 -0.593912601369565 -0.599040096333333 -0.616679009318841 -0.637808459728985 -0.605313906866667 -0.621830998715942 -0.607407419666667 -0.585917459613043 -0.63122478835942 -0.63263278885942 -0.655056792304348 -0.63506453071942 -0.619642301402333 -0.616311279144928 -0.562151511468116 -0.571002461843478 -0.572538263502899 -0.572146731348696 -0.600521185282609 -0.558324816649275 -0.556785039898551 -0.572232233289855 -0.561531673014493 -0.611979143869565 -0.565536506629681 -0.575530526646377
24 "LAYING" -0.602229008541667 -0.6144923078 -0.605668270656944 -0.596739162293889 -0.582509697079167 -0.590941144786111 -0.596254817375 -0.599172601323611 -0.594716770723611 -0.6125968927875 -0.609790762054167 -0.616909298443194 -0.582194531388889 -0.581385377248611 -0.627096668388889 -0.589043567444444 -0.559306382125 -0.594069133250556 -0.666035754104167 -0.651158168255556 -0.664712944972222 -0.638269393566667 -0.569971282608333 -0.608090066470833 -0.553988802490278 -0.551086719319444 -0.560383479056944 -0.57931896615 -0.549813451072222 -0.558540987966667 -0.597120718591667 -0.61774616925 -0.654614605625 -0.669149942125972 -0.671933619194444 -0.679829462652778 -0.629728157368194 -0.639887468994444 -0.643605086969444 -0.556287104518056 -0.577021356438889 -0.584646001347222 -0.600349562958333 -0.621319359255417 -0.579433158277778 -0.611521524115278 -0.597971906577778 -0.601269876222222 -0.631812499866667 -0.628658290180556 -0.638231672958333 -0.632234268805556 -0.652053046411111 -0.548874734708333 -0.587480828498611 -0.627024254044444 -0.611876310654167 -0.606434012047639 -0.564253547461111 -0.565587450494444 -0.557416779976389 -0.513471151268056 -0.520846523219444 -0.529210798115278 -0.522755985125 -0.543299718777778 -0.534938384972222 -0.619398462377778 -0.616033608720833 -0.648166771125 -0.605461839402778 -0.5615239882875 -0.579350160375 -0.541548355458333 -0.577482438194444 -0.612226687268056 -0.594111907513889 -0.59522123106875 -0.6408226392125
25 "WALKING" -0.412463941743243 -0.415778275878378 -0.415593819932432 -0.402183195189189 -0.376974740659459 -0.388949207662162 -0.403507465821622 -0.396390430227027 -0.396926323160811 -0.385876632662162 -0.389444085121622 -0.392568307913513 -0.410584026824324 -0.418290959178378 -0.401202922276892 -0.394612783551351 -0.418346022382432 -0.392450741044595 -0.422468124733784 -0.407280534054054 -0.407290824489189 -0.402692895274324 -0.397321652148649 -0.404138022677027 -0.35501465262973 -0.349943884298649 -0.355884766372973 -0.382842797091892 -0.354838862145946 -0.37528549535 -0.398056135398649 -0.385106960359054 -0.385145756148649 -0.385331970934865 -0.405127161 -0.411832783643243 -0.387211895559459 -0.395804025933784 -0.392139622648649 -0.325613035108108 -0.348072440013514 -0.353227562795946 -0.34240805272973 -0.350858327013513 -0.378549314432432 -0.374099985865946 -0.360003534435135 -0.364046600035541 -0.354993499516487 -0.341538453409459 -0.366051829054054 -0.404145781164865 -0.410155870324324 -0.365269511959459 -0.363089762360676 -0.366237808364865 -0.366862680824324 -0.373962967858108 -0.375372050567568 -0.373895130554054 -0.382264300570676 -0.386947980081081 -0.360351814014865 -0.350862835608108 -0.396356024927027 -0.374599774864865 -0.370006957324324 -0.415359704216216 -0.406029948632432 -0.408328527456757 -0.409784074472973 -0.393385311240541 -0.394843741112162 -0.401692650291892 -0.388209944213514 -0.387400206581081 -0.391378945405405 -0.400159300731081 -0.394274716994595
25 "WALKING_UPSTAIRS" -0.446636419395385 -0.428325020338462 -0.424260193421538 -0.455257611738462 -0.437365829630769 -0.455026942892308 -0.4509989094 -0.438371050092923 -0.414341043178462 -0.431419801098462 -0.468323137295385 -0.460752387267538 -0.434236357806154 -0.437256485184615 -0.405208033076923 -0.430752510723077 -0.4122296732 -0.45133015348 -0.417456103686154 -0.3989500514 -0.434752708553846 -0.412198772075385 -0.423843375523077 -0.436849038963077 -0.392866329123077 -0.394538549338462 -0.396136509787231 -0.410486306024615 -0.412242965830769 -0.395160762046154 -0.426234035030769 -0.437253610349231 -0.427029737424615 -0.416346054844615 -0.411500326507692 -0.394888452281538 -0.402817762 -0.404337383476923 -0.415992381830769 -0.384809193646154 -0.383100592968 -0.426320667364615 -0.4419418756 -0.421083015459385 -0.381378091895385 -0.415658107882154 -0.438438076076923 -0.446495065053846 -0.438772024199538 -0.409171665009231 -0.417885710276923 -0.410770360523077 -0.434234594815385 -0.444247302076923 -0.42680325706 -0.449335610447692 -0.445382287992308 -0.460930851630769 -0.442309191498462 -0.459608835323077 -0.460776016775077 -0.454390539475385 -0.464485544784615 -0.448978583855385 -0.423207099384615 -0.412197343736923 -0.425072295292308 -0.424780478446154 -0.451623479984615 -0.457664460153846 -0.449608270538462 -0.420770182085846 -0.4216543464 -0.407470865692308 -0.368842740230769 -0.404311130289231 -0.421308916896923 -0.434519016215385 -0.419549159676923
25 "WALKING_DOWNSTAIRS" -0.279886666474138 -0.326920413836207 -0.305454983568965 -0.344953967258621 -0.345123592224138 -0.344566162913793 -0.300279713853448 -0.314963565762414 -0.308718724615517 -0.338295339258621 -0.308364261020345 -0.285547563913793 -0.317164053858621 -0.332110671603793 -0.317925446089655 -0.305451402103448 -0.342476357413793 -0.304091042022414 -0.345665925982759 -0.337386891103448 -0.338802247517241 -0.329930337344828 -0.316021482706897 -0.291005492922414 -0.367725341344828 -0.347066646915517 -0.361009724189655 -0.333166315448276 -0.360929118241379 -0.357613459034483 -0.310563562727414 -0.334364685413793 -0.327822261008621 -0.353171333517241 -0.350937313310345 -0.362300413482759 -0.324023636327586 -0.350510942891379 -0.367151530344828 -0.370950610539655 -0.353922281465517 -0.352268315172414 -0.385836866936207 -0.358453002827586 -0.352034621086379 -0.351029697 -0.367755848172414 -0.350060248846552 -0.36968829287931 -0.367355122744828 -0.348215289034483 -0.316100526565517 -0.32206728427931 -0.332811785 -0.343668021293103 -0.354639981268448 -0.365104799005172 -0.361180900948276 -0.343475980431034 -0.333393691083793 -0.335284263172414 -0.305729157689655 -0.313192609658621 -0.319841245034483 -0.30619048582069 -0.31307328052931 -0.333436512358276 -0.311889848893103 -0.312470219498276 -0.332815274994828 -0.331443189189655 -0.349623943917241 -0.33940821312069 -0.332532448465517 -0.35208426593069 -0.351827700275862 -0.348654476586207 -0.299261147582759 -0.292971701775862
25 "SITTING" -0.544929654034923 -0.591244712701538 -0.603545466876923 -0.622491132590769 -0.638224089873846 -0.614369322078462 -0.562154276035385 -0.601873547129231 -0.580613734461538 -0.642728784144615 -0.622391326895385 -0.592939339153846 -0.61240360382 -0.585109150389231 -0.597719032944615 -0.649733729543077 -0.641620974513846 -0.623608410829692 -0.551358083153846 -0.608059976123077 -0.58435112076 -0.627626929944615 -0.605921294690769 -0.621089452572308 -0.632916413226154 -0.645851631464615 -0.655701861041538 -0.597796429346154 -0.632488268196923 -0.602703351184615 -0.614600679115385 -0.617456271226769 -0.608034001601538 -0.617570778544615 -0.632853677835385 -0.589141083876923 -0.623500883766154 -0.615256818384615 -0.607734773472308 -0.645013161258462 -0.647144346007692 -0.661174691503077 -0.631291729487692 -0.616309501969231 -0.625061217123077 -0.586786903516923 -0.582143657190769 -0.5549803812 -0.561193119718462 -0.563103235344615 -0.604703022027692 -0.59079837142 -0.604695017982 -0.610159730204615 -0.599104797973846 -0.606661994092308 -0.584988405686154 -0.606384162661538 -0.597101507123077 -0.589280113267692 -0.606710873189231 -0.586165659509538 -0.623366203729231 -0.628452916370769 -0.616683642230769 -0.606414799436923 -0.600121201410769 -0.534384345267692 -0.521359025150769 -0.590516995586154 -0.549847278466154 -0.613659546892308 -0.617052310261539 -0.588865642271538 -0.602467086700462 -0.585185331064 -0.603874129049231 -0.600971635476923 -0.592367462163077
25 "STANDING" -0.650908496108108 -0.656463881986487 -0.687011374306757 -0.640651405912162 -0.644337270363514 -0.625300713417568 -0.674257833209459 -0.671931348240541 -0.640735119114865 -0.611046704268378 -0.584328661337838 -0.577031378264865 -0.598857774422973 -0.586112831481081 -0.617813479798649 -0.543344813231081 -0.575098354354324 -0.573919594233784 -0.610109332185135 -0.6124594613 -0.598595914837297 -0.623488672821622 -0.647929671355405 -0.638153896664865 -0.614393452287838 -0.582821220359459 -0.606651361133784 -0.63056931522973 -0.64868640700027 -0.659656826206757 -0.617560194166892 -0.61685524627027 -0.57752898327973 -0.581845229785135 -0.61186398017027 -0.615247781972973 -0.583279490502703 -0.60500180177027 -0.573058882876905 -0.562827800540811 -0.564602309210541 -0.557713714146487 -0.553050359918919 -0.553073445840541 -0.536510656386486 -0.685631872809459 -0.666236399581081 -0.674346226391892 -0.643246236578378 -0.625527717875676 -0.61731863022973 -0.596983267905405 -0.599751302491892 -0.591911349974324 -0.600944537731486 -0.611356509013513 -0.610827101566892 -0.612308911722838 -0.631388045248649 -0.62458849612973 -0.600104229251757 -0.657099246132432 -0.637215391971622 -0.644625600977703 -0.639161524014865 -0.632890851572973 -0.592745892022973 -0.621308187866216 -0.626009826787838 -0.595122755863513 -0.625494313577027 -0.548573956289189 -0.574883971412162 -0.627038247 -0.647071387025676 -0.670780602175676 -0.664715388256757 -0.566163335162162 -0.595663582466216
25 "LAYING" -0.512663754494521 -0.519223473136986 -0.517316554054794 -0.595619523487671 -0.57985236390411 -0.620864692245205 -0.54835939859589 -0.526877570876712 -0.530115037683562 -0.61736135449589 -0.572553417356164 -0.61164454530137 -0.608874677493151 -0.560019104799315 -0.596132331278082 -0.576750998465753 -0.580112465810959 -0.609774303664384 -0.533797976448904 -0.541226692767123 -0.547582872460274 -0.546924922671233 -0.508570647424658 -0.506488159516438 -0.576636980747397 -0.542449215130137 -0.550716578076712 -0.526937972534247 -0.563552419752055 -0.545369813330137 -0.594606018863014 -0.599738267319178 -0.584583981432877 -0.580794087445205 -0.599400056419178 -0.560433131589041 -0.541417509264384 -0.557627883656164 -0.576741620436986 -0.558313460712329 -0.551002288383562 -0.577777290534247 -0.591795467958904 -0.603264901328767 -0.586767980534247 -0.555816870263014 -0.567405906734247 -0.603447125849315 -0.568388108165753 -0.58004424339863 -0.55459648649589 -0.60759128430274 -0.574568460316438 -0.627395807950685 -0.633127326191781 -0.549272108910959 -0.568348367547945 -0.582470055109589 -0.566673344291781 -0.572539851315068 -0.513443806616027 -0.548395581534247 -0.588939526890411 -0.622116128479452 -0.603903953424658 -0.603810581520548 -0.62343510790411 -0.570129663526027 -0.53740201842274 -0.552339939835616 -0.576828875891781 -0.560055383369863 -0.55573813410411 -0.577410523054795 -0.566361288383562 -0.565997289972603 -0.530696027917808 -0.615315453586301 -0.61373838160274
26 "WALKING" -0.281346725118644 -0.264787224118644 -0.284812909254237 -0.290567921983051 -0.281603376813559 -0.285854908423729 -0.284613057891525 -0.282591193932203 -0.283613389849153 -0.26022180890678 -0.307529744525424 -0.300992764016949 -0.273928018033898 -0.252241035088136 -0.253372682374576 -0.29111823079661 -0.284816986716949 -0.303161465588136 -0.270860364779661 -0.262064173627119 -0.266779947998305 -0.273136561315254 -0.290623665328814 -0.272642877220339 -0.246699880508475 -0.265601650847458 -0.267006592474576 -0.286861426298305 -0.259408129428814 -0.28924805718983 -0.220775782355932 -0.203630431033898 -0.237617997355932 -0.249385209101695 -0.287181338474576 -0.289537754966102 -0.255210771288136 -0.269015772847458 -0.27352010309661 -0.282177585224915 -0.274770816686441 -0.275537080983051 -0.26592714760339 -0.270501907033898 -0.289413253494915 -0.247761903237288 -0.27027628820339 -0.272141348949153 -0.273801235132203 -0.271875917218644 -0.271200682220339 -0.281331942152542 -0.27135853180339 -0.279309522401695 -0.288035946371186 -0.262234032405085 -0.28568534559322 -0.274225863638983 -0.270494665118644 -0.264187238791525 -0.276757091340678 -0.264884757508475 -0.262872365084746 -0.233961556830508 -0.259549660574576 -0.269245550677966 -0.271258896827119 -0.28803626140678 -0.275772082288136 -0.27570973850678 -0.271248969661017 -0.26355305069661 -0.259733496101695 -0.242896185054237 -0.278389216988136 -0.27396833238983 -0.255838251762712 -0.290339609554237 -0.280886554118644
26 "WALKING_UPSTAIRS" -0.300317585103636 -0.285285876918182 -0.308130896990909 -0.364123480178182 -0.347428811241818 -0.317607441811091 -0.297689277425455 -0.299559257945455 -0.34046782394 -0.307386327963636 -0.303848118410909 -0.311908822576364 -0.301333860109091 -0.28999641322 -0.328392199292727 -0.267941986472727 -0.279741446829091 -0.291896484236364 -0.359276744527273 -0.310718197069091 -0.310977945990909 -0.308239040127273 -0.307947392163636 -0.307860082485455 -0.280601679972727 -0.29311182368 -0.301439131892727 -0.296201002094545 -0.290724435701818 -0.303923805576364 -0.316516496008727 -0.2932115578 -0.30781605002 -0.354078309127273 -0.343841021225455 -0.341007936054545 -0.309803512590909 -0.333685635629636 -0.351068592832727 -0.281739129072727 -0.295823550272727 -0.294934849514545 -0.310769488682364 -0.321059406472727 -0.298082158090909 -0.312997778781818 -0.325326491996364 -0.335899920545455 -0.291903011823636 -0.31539127488 -0.303996788367091 -0.296769963105455 -0.309654091036364 -0.287457309134545 -0.270787373702182 -0.292288660276364 -0.279992128059455 -0.304075080770909 -0.29537908562 -0.287609929172727 -0.265645613345455 -0.305897174545455 -0.301242284672727 -0.282765668223636 -0.28037241922 -0.289095438036364 -0.300306416712727 -0.290332615598182 -0.272048889405455 -0.287709096036364 -0.282507662818182 -0.312948214961818 -0.30021204766 -0.321559861774545 -0.333390081894545 -0.332314583290909 -0.322166595609091 -0.268639639732727 -0.277945593329091
26 "WALKING_DOWNSTAIRS" -0.17078584755 -0.151763564398 -0.133592038942 -0.148836916162 -0.181352913784 -0.15987822577002 -0.17516271376 -0.15034078756 -0.132907334542 -0.17569731336 -0.152146049308 -0.130985433988 -0.19298792987 -0.18156255814 -0.15493018934 -0.186739199892 -0.211759075162 -0.190088065172 -0.131356082312 -0.183577052396 -0.16169716854 -0.160942266458 -0.1556497052 -0.165111148796 -0.16311377107 -0.229130767956 -0.18009653886978 -0.157666498662 -0.202664480918 -0.160727024276 -0.190120716324 -0.242884128062 -0.21198809436 -0.169099377058 -0.153161467868 -0.176313541114 -0.17079300106 -0.188238537 -0.170394505182 -0.22473138502 -0.18571795158442 -0.16877368568 -0.17006882106 -0.1388609161752 -0.141805231434 -0.145494686726 -0.148951302116 -0.152768930634 -0.1833288341 -0.16153744608 -0.174530321846 -0.14749407052 -0.12191803023 -0.18406923487 -0.21996951246 -0.16756473178 -0.172095813102 -0.190768800433 -0.205635652259 -0.224764459742 -0.1871550202 -0.181185241422 -0.191877912944 -0.1945008203816 -0.214452609114 -0.207327206504 -0.18980523489918 -0.18694479612 -0.177680313274 -0.12554254216 -0.16345792642 -0.14978442638 -0.18759818066 -0.18672066309 -0.11518896346 -0.1381449321088 -0.12356035802 -0.203069540216 -0.167859516876
26 "SITTING" -0.579568955538462 -0.571343954582051 -0.603458955115385 -0.621312745551282 -0.605008198669231 -0.638627005167949 -0.62025491040641 -0.614376878586923 -0.608782006214103 -0.674492193131538 -0.663294989728205 -0.67439086710741 -0.617589495038462 -0.588598911005128 -0.593780191578205 -0.656007187161538 -0.631588132641026 -0.635497809384615 -0.596682717323718 -0.603929980666667 -0.57604218103718 -0.592928517405128 -0.578869454398718 -0.571545330564103 -0.591863884902564 -0.620272908910256 -0.590022763133333 -0.59301067916282 -0.592193350562821 -0.583934606839744 -0.605772457301282 -0.58955080326859 -0.5803247325 -0.536563479917949 -0.567065624041026 -0.561191603384615 -0.561544194241026 -0.563180175641026 -0.560329578352564 -0.617229733628205 -0.621384588447436 -0.606868303357692 -0.603137746379487 -0.587979222602564 -0.573588333602564 -0.559921403624359 -0.557298561661538 -0.572657002979487 -0.605916566846154 -0.588324408038462 -0.620236327715385 -0.608360132153846 -0.633366392435897 -0.64174145229359 -0.644829573408974 -0.592658652564103 -0.619865177447436 -0.647299925694872 -0.645360775719231 -0.647480305947436 -0.622019943164103 -0.622402920448718 -0.620727887798205 -0.639867561339744 -0.619016141151282 -0.611482527079487 -0.612726634970513 -0.620205711307692 -0.586123373025641 -0.622976275621795 -0.62584200275641 -0.581224472202564 -0.580699497371038 -0.587401669052949 -0.565759117055128 -0.547719982089744 -0.547498487335897 -0.638483676728205 -0.649110479116667
26 "STANDING" -0.611819762127027 -0.633728676198649 -0.596698633851351 -0.612564268447297 -0.600233821117568 -0.586391672148649 -0.599413058098514 -0.599296136486486 -0.607000427402703 -0.589889711098649 -0.58802681752973 -0.590961916512162 -0.622920299366216 -0.635852674837838 -0.622483266974324 -0.596269834277027 -0.604365954049865 -0.597859940216892 -0.60918371750027 -0.590178872418919 -0.584471329158784 -0.594287789098649 -0.639555117797297 -0.650672007217568 -0.612134079297297 -0.627156802787838 -0.614625804260811 -0.626317768406757 -0.606292178131081 -0.590293793486486 -0.618392612936487 -0.626785147040541 -0.640424128755405 -0.628863206540541 -0.646588604256757 -0.618143099002703 -0.643613971189189 -0.641255449014865 -0.638250495864865 -0.617382840194595 -0.618352788386486 -0.618697758862162 -0.602091770472973 -0.611158672158108 -0.596204954423649 -0.61023922265 -0.601794421658108 -0.615419372093243 -0.627333408959459 -0.626865443358108 -0.620635939139595 -0.596364036001351 -0.614579775514865 -0.597877758863513 -0.600028996727027 -0.626386412418919 -0.610861440005405 -0.616275126422973 -0.620812326718919 -0.602387801508108 -0.608826908414865 -0.588435635489189 -0.614235232235405 -0.607273123221622 -0.612987137820946 -0.588443104621622 -0.604697431894595 -0.624252381121622 -0.625356894684189 -0.638460584598649 -0.620000440877027 -0.582884277486487 -0.619464605932432 -0.61796915882973 -0.65505751777027 -0.632583452421622 -0.601497604548649 -0.592964725485135 -0.615687072671622
